report_id,data_riferimento,titolo_tabella,regione,raggiunti,con_politica,con_politica_pc,lep_e,lep_f1,lep_f2,c07_form_incl_dig,c11_form_no_dig,c12_form_spec_dig,lep_h,lep_j,lep_o,tirocinio_co,con_pol_o_tiroc,con_pol_o_tiroc_pc
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Molise,11244.0,2101.0,18.7,827.0,18.0,3.0,1079.0,152.0,222.0,1438.0,1.0,0.0,778.0,2844.0,25.3
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Piemonte,224657.0,152693.0,68.0,144841.0,77577.0,18249.0,38297.0,4610.0,8188.0,47709.0,1.0,45.0,21674.0,155360.0,69.2
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Puglia,324006.0,139005.0,42.9,70658.0,93095.0,446.0,17020.0,11833.0,3183.0,31665.0,4.0,5282.0,18300.0,152753.0,47.1
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Sardegna,151503.0,118252.0,78.1,117262.0,48584.0,2954.0,17.0,5653.0,3687.0,9209.0,1.0,34.0,8922.0,120389.0,79.5
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Sicilia,456682.0,122473.0,26.8,117065.0,14617.0,97.0,12416.0,3198.0,3003.0,18209.0,1.0,192.0,20946.0,142661.0,31.2
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Toscana,239923.0,217373.0,90.6,198989.0,160091.0,8579.0,23491.0,29409.0,13681.0,58656.0,4058.0,3017.0,13246.0,218253.0,91.0
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",P.A. Trento,23944.0,22841.0,95.4,9482.0,20492.0,186.0,866.0,2437.0,1633.0,4868.0,305.0,49.0,514.0,22865.0,95.5
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Umbria,54821.0,38736.0,70.7,38023.0,20446.0,909.0,307.0,4727.0,3379.0,7322.0,0.0,7.0,4468.0,40432.0,73.8
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Valle d'Aosta,5785.0,4858.0,84.0,3589.0,3251.0,197.0,177.0,354.0,230.0,917.0,22.0,16.0,445.0,4932.0,85.3
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Veneto,273765.0,273392.0,99.9,273243.0,264918.0,13388.0,8221.0,40841.0,17268.0,58338.0,1771.0,262.0,28543.0,273468.0,99.9
75478f11-a78b-492b-9559-48016690a0d4,2025-05-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Totale,3662385.0,2377206.0,64.9,2112187.0,1435560.0,79587.0,282846.0,204067.0,179021.0,622731.0,6955.0,19611.0,228294.0,2463899.0,67.3
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Abruzzo,57185.0,46774.0,81.8,35635.0,25507.0,8.0,1039.0,258.0,402.0,1676.0,0.0,1.0,3124.0,47456.0,83.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Basilicata,35892.0,8261.0,23.0,5156.0,1448.0,0.0,1733.0,893.0,1275.0,3893.0,0.0,27.0,1346.0,9765.0,27.2
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",P.A. Bolzano,13142.0,12113.0,92.2,1066.0,11905.0,10.0,13.0,539.0,240.0,677.0,0.0,17.0,239.0,12174.0,92.6
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Calabria,134381.0,82573.0,61.4,81219.0,37357.0,2471.0,4184.0,3401.0,1807.0,9159.0,0.0,3131.0,5093.0,86201.0,64.1
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Campania,437648.0,271215.0,62.0,258872.0,66845.0,7160.0,96878.0,205.0,9886.0,106847.0,270.0,1167.0,21183.0,279869.0,63.9
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Emilia-Romagna,215418.0,180881.0,84.0,171176.0,137183.0,6692.0,29599.0,5609.0,33739.0,66659.0,1.0,1546.0,12050.0,182933.0,84.9
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Friuli-Venezia Giulia,89384.0,83815.0,93.8,63214.0,75064.0,1897.0,5424.0,8810.0,7555.0,19906.0,53.0,48.0,4410.0,84197.0,94.2
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Lazio,214342.0,101114.0,47.2,101043.0,19336.0,14.0,5149.0,8873.0,3132.0,16910.0,0.0,384.0,12967.0,110863.0,51.7
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Liguria,53085.0,38874.0,73.2,33424.0,19039.0,1080.0,8.0,7305.0,6629.0,12531.0,0.0,33.0,2682.0,39381.0,74.2
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Lombardia,366586.0,196999.0,53.7,178348.0,153143.0,7314.0,5764.0,37207.0,18574.0,53451.0,5.0,1706.0,22948.0,209558.0,57.2
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Marche,88374.0,72379.0,81.9,34897.0,65738.0,1428.0,1152.0,1901.0,2431.0,5281.0,0.0,791.0,7927.0,74002.0,83.7
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Molise,8951.0,1547.0,17.3,724.0,11.0,2.0,711.0,111.0,113.0,928.0,1.0,0.0,608.0,2144.0,24.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Piemonte,195066.0,129584.0,66.4,122690.0,63206.0,14880.0,29084.0,3493.0,6274.0,36620.0,0.0,1.0,18231.0,132294.0,67.8
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Puglia,289372.0,109550.0,37.9,52058.0,76208.0,382.0,11403.0,6960.0,2594.0,20652.0,4.0,327.0,15143.0,121627.0,42.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Sardegna,140554.0,106034.0,75.4,105168.0,40121.0,958.0,11.0,5437.0,2903.0,8204.0,1.0,8.0,7898.0,108459.0,77.2
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Sicilia,414052.0,96781.0,23.4,92350.0,6030.0,51.0,10997.0,2880.0,1947.0,15543.0,1.0,141.0,16538.0,113172.0,27.3
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Toscana,214267.0,191700.0,89.5,174717.0,137266.0,6762.0,18704.0,19127.0,7222.0,40558.0,2836.0,2529.0,10489.0,192502.0,89.8
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",P.A. Trento,21236.0,20059.0,94.5,8314.0,17595.0,155.0,576.0,1827.0,1426.0,3816.0,271.0,2.0,423.0,20082.0,94.6
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Umbria,49646.0,33258.0,67.0,33074.0,16125.0,129.0,256.0,3668.0,2247.0,5426.0,0.0,2.0,3783.0,35231.0,71.0
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Valle d'Aosta,5071.0,4191.0,82.6,2858.0,2865.0,164.0,105.0,276.0,183.0,725.0,16.0,1.0,371.0,4266.0,84.1
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Veneto,243260.0,242210.0,99.6,241613.0,231401.0,10697.0,7638.0,31091.0,14261.0,46523.0,1542.0,128.0,24910.0,242358.0,99.6
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a.",Totale,3286912.0,2029912.0,61.8,1797616.0,1203393.0,62254.0,230428.0,149871.0,124840.0,475985.0,5001.0,11990.0,192363.0,2108534.0,64.1
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Abruzzo,59013.0,48731.0,82.6,37605.0,26791.0,8.0,1408.0,312.0,439.0,2128.0,0.0,1.0,3288.0,49430.0,83.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Basilicata,37121.0,9438.0,25.4,5745.0,1807.0,0.0,1898.0,1009.0,1610.0,4507.0,0.0,42.0,1425.0,11009.0,29.7
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),P.A. Bolzano,13527.0,12494.0,92.4,1189.0,12277.0,12.0,13.0,576.0,245.0,717.0,0.0,18.0,249.0,12556.0,92.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Calabria,138029.0,86105.0,62.4,84756.0,39268.0,2555.0,4390.0,3746.0,1924.0,9825.0,0.0,3123.0,5214.0,89697.0,65.0
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Campania,447378.0,285341.0,63.8,272604.0,77075.0,7372.0,102711.0,222.0,10451.0,113245.0,403.0,1442.0,21869.0,293973.0,65.7
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Emilia-Romagna,222702.0,187898.0,84.4,177151.0,142550.0,6995.0,30764.0,5851.0,39332.0,73377.0,1.0,1584.0,12570.0,189999.0,85.3
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Friuli-Venezia Giulia,91834.0,86368.0,94.0,65566.0,77446.0,1949.0,5657.0,9555.0,7985.0,21183.0,53.0,51.0,4539.0,86747.0,94.5
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Lazio,219860.0,105678.0,48.1,105603.0,21380.0,18.0,5579.0,9723.0,3381.0,18381.0,0.0,411.0,13353.0,115615.0,52.6
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Liguria,55247.0,40972.0,74.2,35098.0,20585.0,1229.0,9.0,7770.0,6996.0,13252.0,0.0,35.0,2897.0,41491.0,75.1
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Lombardia,378896.0,208460.0,55.0,188406.0,160961.0,7997.0,5905.0,38725.0,19161.0,55443.0,6.0,1794.0,23934.0,221289.0,58.4
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Marche,90644.0,74372.0,82.0,37043.0,67263.0,1435.0,1220.0,2161.0,2578.0,5728.0,0.0,830.0,8223.0,76034.0,83.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Molise,9533.0,1822.0,19.1,745.0,13.0,2.0,911.0,126.0,185.0,1213.0,1.0,0.0,643.0,2442.0,25.6
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Piemonte,202853.0,135548.0,66.8,128466.0,66995.0,15697.0,30290.0,3555.0,6574.0,38077.0,0.0,3.0,19045.0,138245.0,68.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Puglia,298652.0,117716.0,39.4,57202.0,80680.0,405.0,13027.0,8231.0,2711.0,23645.0,4.0,1530.0,15859.0,130201.0,43.6
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Sardegna,143332.0,109114.0,76.1,108315.0,42708.0,1076.0,13.0,5343.0,2977.0,8221.0,1.0,7.0,8114.0,111534.0,77.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Sicilia,426447.0,103117.0,24.2,98596.0,7247.0,54.0,11728.0,3044.0,2080.0,16529.0,1.0,162.0,17461.0,120331.0,28.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Toscana,221895.0,198970.0,89.7,181219.0,144113.0,7260.0,19632.0,21595.0,8008.0,44106.0,3076.0,2683.0,11362.0,199747.0,90.0
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),P.A. Trento,21966.0,20812.0,94.7,8638.0,18396.0,160.0,587.0,1922.0,1487.0,3978.0,280.0,4.0,455.0,20832.0,94.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Umbria,51149.0,34830.0,68.1,34537.0,17214.0,269.0,276.0,3928.0,2478.0,5865.0,0.0,3.0,3953.0,36756.0,71.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Valle d'Aosta,5236.0,4348.0,83.0,3033.0,2952.0,180.0,143.0,310.0,204.0,808.0,16.0,3.0,378.0,4415.0,84.3
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Veneto,254343.0,253908.0,99.8,253729.0,244778.0,11079.0,6503.0,34875.0,15798.0,50096.0,1588.0,167.0,26067.0,253991.0,99.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,Tabella 2.1 Programma GOL: individui* per Regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Totale,3389657.0,2126042.0,62.7,1885246.0,1272499.0,65752.0,242664.0,162579.0,136604.0,510324.0,5430.0,13893.0,200898.0,2206334.0,65.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Abruzzo,43684.0,35035.0,80.2,29622.0,15007.0,3.0,1018.0,242.0,387.0,1626.0,0.0,0.0,2159.0,35480.0,81.2
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Basilicata,24555.0,3096.0,12.6,1990.0,192.0,0.0,903.0,443.0,262.0,1606.0,0.0,1.0,946.0,4135.0,16.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),P.A. Bolzano,10623.0,431.0,4.1,295.0,47.0,6.0,10.0,83.0,2.0,94.0,0.0,10.0,212.0,637.0,6.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Calabria,100930.0,50754.0,50.3,49776.0,21318.0,1552.0,2232.0,1563.0,681.0,4363.0,0.0,2783.0,4302.0,54245.0,53.7
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Campania,338622.0,129072.0,38.1,116187.0,6888.0,249.0,52467.0,98.0,4963.0,57391.0,0.0,1.0,11292.0,138221.0,40.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Emilia-Romagna,171696.0,137749.0,80.2,134390.0,102111.0,4830.0,20008.0,3966.0,1806.0,24493.0,0.0,1211.0,8950.0,139531.0,81.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Friuli-Venezia Giulia,68708.0,61615.0,89.7,44460.0,51931.0,1314.0,4633.0,6075.0,4525.0,13970.0,10.0,29.0,3124.0,62011.0,90.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Lazio,176532.0,71639.0,40.6,71581.0,10680.0,6.0,2717.0,4602.0,1809.0,9059.0,0.0,249.0,10580.0,80085.0,45.4
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Liguria,41848.0,28385.0,67.8,25412.0,11065.0,527.0,15.0,4690.0,4804.0,8695.0,0.0,18.0,1784.0,28876.0,69.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Lombardia,284547.0,123285.0,43.3,119091.0,84468.0,3109.0,4376.0,19617.0,10000.0,28305.0,1.0,1007.0,16867.0,134580.0,47.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Marche,71712.0,20066.0,28.0,16675.0,7475.0,0.0,669.0,1463.0,1654.0,3680.0,0.0,57.0,5820.0,24423.0,34.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Molise,6651.0,906.0,13.6,537.0,1.0,0.0,319.0,63.0,39.0,419.0,0.0,0.0,404.0,1310.0,19.7
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Piemonte,155262.0,95812.0,61.7,89668.0,36986.0,9776.0,22035.0,2560.0,5053.0,28301.0,0.0,0.0,13552.0,98899.0,63.7
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Puglia,222330.0,52678.0,23.7,13145.0,44362.0,262.0,25.0,4.0,1850.0,1877.0,0.0,52.0,10683.0,62050.0,27.9
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Sardegna,118973.0,81552.0,68.5,80696.0,27124.0,499.0,0.0,3012.0,1757.0,4623.0,0.0,0.0,6363.0,83951.0,70.6
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Sicilia,319488.0,60702.0,19.0,57785.0,2671.0,4.0,1120.0,412.0,28.0,1555.0,0.0,50.0,11003.0,71758.0,22.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Toscana,162797.0,141621.0,87.0,130700.0,89035.0,3836.0,13598.0,6980.0,4890.0,23690.0,949.0,1759.0,6796.0,142299.0,87.4
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),P.A. Trento,16987.0,15421.0,90.8,6030.0,13008.0,109.0,111.0,1128.0,1064.0,2348.0,218.0,1.0,263.0,15445.0,90.9
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Umbria,38145.0,21861.0,57.3,21776.0,9492.0,22.0,221.0,2923.0,1472.0,4069.0,0.0,1.0,2832.0,23657.0,62.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Valle d'Aosta,4016.0,3277.0,81.6,1996.0,1864.0,143.0,72.0,210.0,167.0,628.0,11.0,0.0,319.0,3342.0,83.2
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Veneto,192781.0,118076.0,61.2,36762.0,114546.0,782.0,4223.0,18905.0,11469.0,29568.0,1338.0,4.0,18468.0,126851.0,65.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,Tabella 2.1 Programma GOL: individui* per regione con almeno una politica dopo la presa in carico (LEP avviati dopo la presa in carico),Totale,2570887.0,1253033.0,48.7,1048574.0,650271.0,27029.0,130772.0,79039.0,58682.0,250360.0,2527.0,7233.0,136719.0,1331786.0,51.8
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 2.1 Programma GOL: individui per Regione di ultima presa in carico con almeno una politica avviata o conclusa dopo la presa in carico (LEP avviati dopo la presa in carico), v.a. e val.%",Abruzzo,71929.0,61929.0,86.1,49355.0,34631.0,16.0,1812.0,3569.0,9198.0,13995.0,0.0,110.0,4662.0,62777.0,87.3
