report_id,data_riferimento,titolo_tabella,dimensione,etichetta,percorso,presi_in_carico,occupati_totale,occupati_pc,nuovi_occupati,nuovi_occupati_pc,gia_occupati,gia_occupati_pc,quota_nuovi_su_occ
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Umbria,,38010.0,17882.0,47.0,15981.0,42.0,1901.0,5.0,89.4
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Valle d'Aosta,,4015.0,1940.0,48.3,1768.0,44.0,172.0,4.3,91.1
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Veneto,,192454.0,90168.0,46.9,83971.0,43.6,6197.0,3.2,93.1
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Totale,,2569210.0,1060962.0,41.3,958995.0,37.3,101967.0,4.0,90.4
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,1_reinserimento_lavorativo,1_reinserimento_lavorativo,1292239.0,665597.0,51.5,609317.0,47.2,56280.0,4.4,91.5
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,2_aggiornamento_upskilling,2_aggiornamento_upskilling,659750.0,271039.0,41.1,241639.0,36.6,29400.0,4.5,89.2
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,3_riqualificazione_reskilling,3_riqualificazione_reskilling,527495.0,104427.0,19.8,92441.0,17.5,11986.0,2.3,88.5
7ee0bbb9-00a0-46ea-81bd-7b17a179590d,2025-01-31,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,4_lavoro_inclusione,4_lavoro_inclusione,89726.0,19899.0,22.2,15598.0,17.4,4301.0,4.8,78.4
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Abruzzo,,59013.0,24978.0,42.3,22447.0,38.0,2531.0,4.3,89.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Basilicata,,37119.0,10825.0,29.2,9554.0,25.7,1271.0,3.4,88.3
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,P.A. Bolzano,,13527.0,6880.0,50.9,6452.0,47.7,428.0,3.2,93.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Calabria,,136995.0,40514.0,29.6,36455.0,26.6,4059.0,3.0,90.0
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Campania,,446521.0,125910.0,28.2,111594.0,25.0,14316.0,3.2,88.6
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Emilia-Romagna,,222672.0,92783.0,41.7,82057.0,36.9,10726.0,4.8,88.4
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Friuli-Venezia Giulia,,91552.0,41851.0,45.7,39253.0,42.9,2598.0,2.8,93.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Lazio,,219850.0,90656.0,41.2,78756.0,35.8,11900.0,5.4,86.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Liguria,,55247.0,21561.0,39.0,18634.0,33.7,2927.0,5.3,86.4
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Lombardia,,378825.0,159429.0,42.1,139036.0,36.7,20393.0,5.4,87.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Marche,,90644.0,36912.0,40.7,32789.0,36.2,4123.0,4.5,88.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Molise,,9349.0,3248.0,34.7,2886.0,30.9,362.0,3.9,88.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Piemonte,,202850.0,81500.0,40.2,72466.0,35.7,9034.0,4.5,88.9
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Puglia,,298652.0,99386.0,33.3,89666.0,30.0,9720.0,3.3,90.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Sardegna,,142941.0,50319.0,35.2,45182.0,31.6,5137.0,3.6,89.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Sicilia,,425697.0,125761.0,29.5,113870.0,26.7,11891.0,2.8,90.5
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Toscana,,221895.0,93502.0,42.1,81968.0,36.9,11534.0,5.2,87.7
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,P.A. Trento,,21966.0,9754.0,44.4,9089.0,41.4,665.0,3.0,93.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Umbria,,51022.0,24027.0,47.1,21649.0,42.4,2378.0,4.7,90.1
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Valle d'Aosta,,5233.0,2586.0,49.4,2369.0,45.3,217.0,4.1,91.6
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Veneto,,253671.0,109038.0,43.0,100609.0,39.7,8429.0,3.3,92.3
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Totale,,3385241.0,1251420.0,37.0,1116781.0,33.0,134639.0,4.0,89.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,1_reinserimento_lavorativo,1_reinserimento_lavorativo,1699509.0,777869.0,45.8,701704.0,41.3,76165.0,4.5,90.2
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,2_aggiornamento_upskilling,2_aggiornamento_upskilling,837737.0,314628.0,37.6,278155.0,33.2,36473.0,4.4,88.4
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,3_riqualificazione_reskilling,3_riqualificazione_reskilling,719050.0,133612.0,18.6,117359.0,16.3,16253.0,2.3,87.8
a6f6264e-d6c1-4936-b974-c4060b337047,2025-02-28,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,4_lavoro_inclusione,4_lavoro_inclusione,128945.0,25311.0,19.6,19563.0,15.2,5748.0,4.5,77.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Abruzzo,,43684.0,20010.0,45.8,18260.0,41.8,1750.0,4.0,91.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Basilicata,,24552.0,8445.0,34.4,7669.0,31.2,776.0,3.2,90.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,P.A. Bolzano,,10623.0,5650.0,53.2,5315.0,50.0,335.0,3.2,94.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Calabria,,100930.0,34095.0,33.8,31145.0,30.9,2950.0,2.9,91.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Campania,,338453.0,110792.0,32.7,99473.0,29.4,11319.0,3.3,89.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Emilia-Romagna,,171689.0,78016.0,45.4,69827.0,40.7,8189.0,4.8,89.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Friuli-Venezia Giulia,,68595.0,33096.0,48.2,31114.0,45.4,1982.0,2.9,94.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Lazio,,176528.0,73650.0,41.7,63679.0,36.1,9971.0,5.6,86.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Liguria,,41848.0,19699.0,47.1,17554.0,41.9,2145.0,5.1,89.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Lombardia,,284534.0,123725.0,43.5,108361.0,38.1,15364.0,5.4,87.6
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Marche,,71712.0,32388.0,45.2,29099.0,40.6,3289.0,4.6,89.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Molise,,6536.0,2481.0,38.0,2228.0,34.1,253.0,3.9,89.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Piemonte,,155262.0,64632.0,41.6,57594.0,37.1,7038.0,4.5,89.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Puglia,,222330.0,93179.0,41.9,86047.0,38.7,7132.0,3.2,92.3
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Sardegna,,118880.0,58684.0,49.4,54882.0,46.2,3802.0,3.2,93.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Sicilia,,318791.0,101189.0,31.7,92024.0,28.9,9165.0,2.9,90.9
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Toscana,,162797.0,82778.0,50.8,75008.0,46.1,7770.0,4.8,90.6
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,P.A. Trento,,16987.0,8463.0,49.8,7996.0,47.1,467.0,2.7,94.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Umbria,,38010.0,17882.0,47.0,15981.0,42.0,1901.0,5.0,89.4
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Valle d'Aosta,,4015.0,1940.0,48.3,1768.0,44.0,172.0,4.3,91.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Veneto,,192454.0,90168.0,46.9,83971.0,43.6,6197.0,3.2,93.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Totale,,2569210.0,1060962.0,41.3,958995.0,37.3,101967.0,4.0,90.4
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,1_reinserimento_lavorativo,1_reinserimento_lavorativo,1292239.0,665597.0,51.5,609317.0,47.2,56280.0,4.4,91.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,2_aggiornamento_upskilling,2_aggiornamento_upskilling,659750.0,271039.0,41.1,241639.0,36.6,29400.0,4.5,89.2
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,3_riqualificazione_reskilling,3_riqualificazione_reskilling,527495.0,104427.0,19.8,92441.0,17.5,11986.0,2.3,88.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 2.2 - Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",percorso,4_lavoro_inclusione,4_lavoro_inclusione,89726.0,19899.0,22.2,15598.0,17.4,4301.0,4.8,78.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Abruzzo,,71929.0,31286.0,43.5,28140.0,39.1,3146.0,4.4,89.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Basilicata,,47703.0,17231.0,36.1,15489.0,32.5,1742.0,3.7,89.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,P.A. Bolzano,,16514.0,8764.0,53.1,8281.0,50.1,483.0,2.9,94.5
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Calabria,,178746.0,58311.0,32.6,52981.0,29.6,5330.0,3.0,90.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Campania,,554450.0,165501.0,29.8,146220.0,26.4,19281.0,3.5,88.3
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Emilia-Romagna,,281586.0,121658.0,43.2,108301.0,38.5,13357.0,4.7,89.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Friuli-Venezia Giulia,,111538.0,52880.0,47.4,49565.0,44.4,3315.0,3.0,93.7
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Lazio,,289903.0,120066.0,41.4,103406.0,35.7,16660.0,5.7,86.1
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Liguria,,69977.0,29223.0,41.8,25680.0,36.7,3543.0,5.1,87.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Lombardia,,547768.0,230850.0,42.1,203007.0,37.1,27843.0,5.1,87.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Marche,,111440.0,47024.0,42.2,41936.0,37.6,5088.0,4.6,89.2
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Molise,,15188.0,5587.0,36.8,4914.0,32.4,673.0,4.4,88.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Piemonte,,273770.0,112057.0,40.9,99089.0,36.2,12968.0,4.7,88.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Puglia,,400901.0,146664.0,36.6,134077.0,33.4,12587.0,3.1,91.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Sardegna,,176814.0,66442.0,37.6,59413.0,33.6,7029.0,4.0,89.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Sicilia,,561914.0,179361.0,31.9,163505.0,29.1,15856.0,2.8,91.2
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Toscana,,290131.0,132382.0,45.6,117971.0,40.7,14411.0,5.0,89.1
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,P.A. Trento,,28213.0,13329.0,47.2,12517.0,44.4,812.0,2.9,93.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Umbria,,65465.0,30844.0,47.1,27590.0,42.1,3254.0,5.0,89.5
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Valle d'Aosta,,7332.0,3579.0,48.8,3287.0,44.8,292.0,4.0,91.8
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Veneto,,325161.0,143476.0,44.1,132553.0,40.8,10923.0,3.4,92.4
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",regione,Totale,,4415184.0,1709212.0,38.7,1536056.0,34.8,173156.0,3.9,89.9
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",percorso,1_reinserimento_lavorativo,1_reinserimento_lavorativo,2240785.0,1067368.0,47.6,967748.0,43.2,99620.0,4.4,90.7
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",percorso,2_aggiornamento_upskilling,2_aggiornamento_upskilling,1047655.0,411068.0,39.2,367115.0,35.0,43953.0,4.2,89.3
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",percorso,3_riqualificazione_reskilling,3_riqualificazione_reskilling,958276.0,194548.0,20.3,172785.0,18.0,21763.0,2.3,88.8
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 3.1 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e v.%",percorso,4_lavoro_inclusione,4_lavoro_inclusione,168468.0,36228.0,21.5,28408.0,16.9,7820.0,4.6,78.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Abruzzo,,62077.0,27297.0,44.0,24689.0,39.8,2608.0,4.2,90.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Basilicata,,39006.0,12785.0,32.8,11487.0,29.4,1298.0,3.3,89.8
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,P.A. Bolzano,,14205.0,7326.0,51.6,6908.0,48.6,418.0,2.9,94.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Calabria,,147959.0,44495.0,30.1,40217.0,27.2,4278.0,2.9,90.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Campania,,465989.0,147762.0,31.7,133642.0,28.7,14120.0,3.0,90.4
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Emilia-Romagna,,235924.0,104356.0,44.2,93421.0,39.6,10935.0,4.6,89.5
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Friuli-Venezia Giulia,,95438.0,47351.0,49.6,44783.0,46.9,2568.0,2.7,94.6
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Lazio,,229983.0,97751.0,42.5,85363.0,37.1,12388.0,5.4,87.3
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Liguria,,58504.0,26845.0,45.9,24016.0,41.1,2829.0,4.8,89.5
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Lombardia,,405009.0,176428.0,43.6,155013.0,38.3,21415.0,5.3,87.9
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Marche,,94614.0,40903.0,43.2,36810.0,38.9,4093.0,4.3,90.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Molise,,10427.0,3728.0,35.8,3348.0,32.1,380.0,3.6,89.8
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Piemonte,,217352.0,88578.0,40.8,78859.0,36.3,9719.0,4.5,89.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Puglia,,315278.0,115911.0,36.8,106128.0,33.7,9783.0,3.1,91.6
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 2.2 Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",regione,Sardegna,,148129.0,61441.0,41.5,56398.0,38.1,5043.0,3.4,91.8
