report_id,data_riferimento,titolo_tabella,regione,2022,2023,2024,2025,totale,incidenza_pc,individui
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Marche,18127.0,36287.0,20975.0,,75389.0,27.8,71726.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Molise,1698.0,2666.0,2522.0,,6886.0,36.6,6655.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Piemonte,46423.0,73637.0,41890.0,,161950.0,25.9,155285.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Puglia,70129.0,102336.0,55363.0,,227828.0,24.3,222358.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Sardegna,37199.0,59875.0,28168.0,,125242.0,22.5,118941.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Sicilia,66236.0,169668.0,95593.0,,331497.0,28.8,319580.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Toscana,45072.0,84773.0,45738.0,,175583.0,26.0,162666.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",P.A. Trento,4960.0,8045.0,4116.0,,17121.0,24.0,16973.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Umbria,10817.0,20312.0,8318.0,,39447.0,21.1,38146.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Valle d'Aosta,1268.0,1916.0,928.0,,4112.0,22.6,4012.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Veneto,38763.0,112796.0,53664.0,,205223.0,26.1,192824.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno*) e individui raggiunti per Regione, v.a. e v. %",Totale,690556.0,1292954.0,691698.0,,2675208.0,25.9,2570887.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Abruzzo,9585.0,25210.0,24190.0,20946.0,79931.0,26.2,71929.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Basilicata,6311.0,12748.0,18701.0,18973.0,56733.0,33.4,47703.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",P.A. Bolzano,2420.0,5868.0,5604.0,4832.0,18724.0,25.8,16514.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Calabria,29084.0,49699.0,63383.0,59333.0,201499.0,29.4,178746.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Campania,91061.0,164641.0,207304.0,174145.0,637151.0,27.3,554450.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Emilia-Romagna,44353.0,83998.0,89383.0,94894.0,312628.0,30.4,281586.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Friuli-Venezia Giulia,21547.0,39253.0,37691.0,33819.0,132310.0,25.6,111538.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Lazio,61540.0,78848.0,75267.0,93919.0,309574.0,30.3,289903.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Liguria,11873.0,21301.0,24104.0,19373.0,76651.0,25.3,69977.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Lombardia,76875.0,136796.0,164199.0,242903.0,620773.0,39.1,547768.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Marche,18604.0,36245.0,39294.0,36193.0,130336.0,27.8,111440.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Molise,1683.0,2639.0,4563.0,8035.0,16920.0,47.5,15188.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Piemonte,46295.0,73483.0,80663.0,107616.0,308057.0,34.9,273770.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Puglia,70869.0,102424.0,118423.0,141134.0,432850.0,32.6,400901.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Sardegna,41431.0,58302.0,52484.0,55556.0,207773.0,26.7,176814.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Sicilia,66213.0,165273.0,193564.0,223476.0,648526.0,34.5,561914.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Toscana,44988.0,84698.0,103852.0,118046.0,351584.0,33.6,290131.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",P.A. Trento,4927.0,8170.0,8405.0,9330.0,30832.0,30.3,28213.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Umbria,11057.0,20290.0,21198.0,23700.0,76245.0,31.1,65465.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Valle d'Aosta,1311.0,1935.0,2058.0,3144.0,8448.0,37.2,7332.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Veneto,40788.0,116534.0,111477.0,112190.0,380989.0,29.4,325161.0
d6dfd94a-ff5e-466f-8c06-2787334333c0,2025-12-31,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti, ultima presa in carico per Regione, v.a. e v. %",Totale,702815.0,1288355.0,1445807.0,1601557.0,5038534.0,31.8,4426443.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Abruzzo,9667.0,25243.0,24203.0,8332.0,67445.0,12.4,62077.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Basilicata,6514.0,13036.0,18781.0,6391.0,44722.0,14.3,39011.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",P.A. Bolzano,2426.0,5884.0,5617.0,1830.0,15757.0,11.6,14205.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Calabria,28307.0,49110.0,63534.0,22048.0,162999.0,13.5,149019.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Campania,92547.0,167149.0,208478.0,51829.0,520003.0,10.0,466868.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Emilia-Romagna,44362.0,83885.0,89269.0,35726.0,253242.0,14.1,235956.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Friuli-Venezia Giulia,21702.0,39368.0,37733.0,11295.0,110098.0,10.3,95825.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Lazio,61786.0,79138.0,75329.0,23641.0,239894.0,9.9,230022.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Liguria,11820.0,21158.0,23340.0,6515.0,62833.0,10.4,58513.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Lombardia,78148.0,138172.0,165194.0,63646.0,445160.0,14.3,405095.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Marche,18492.0,36297.0,39324.0,11894.0,106007.0,11.2,94614.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Molise,1710.0,2668.0,4580.0,2625.0,11583.0,22.7,10734.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Piemonte,46822.0,73707.0,80811.0,37084.0,238424.0,15.6,217864.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Puglia,71334.0,102917.0,118166.0,40610.0,333027.0,12.2,315278.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Sardegna,38951.0,59040.0,54035.0,15589.0,167615.0,9.3,148854.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Sicilia,66373.0,168693.0,194437.0,54372.0,483875.0,11.2,446451.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Toscana,45387.0,84932.0,103541.0,38917.0,272777.0,14.3,234529.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",P.A. Trento,4943.0,8034.0,8027.0,3138.0,24142.0,13.0,23367.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Umbria,11150.0,20387.0,21377.0,7472.0,60386.0,12.4,53622.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Valle d'Aosta,1292.0,1923.0,2057.0,974.0,6246.0,15.6,5590.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Veneto,40575.0,115970.0,110470.0,36390.0,303405.0,12.0,266958.0
f575e60b-9323-409f-8d8d-5b931448bd29,2025-04-30,"Tabella 1.1 Programma GOL: prese in carico (totale e per anno) e individui raggiunti per Regione, v.a. e val.%",Totale,704308.0,1296711.0,1448303.0,480318.0,3929640.0,12.2,3574452.0
