file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lazio,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,21.429,21429,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lazio,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,1.614,1614,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lazio,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"61,9",61.9,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lazio,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"21,4",21.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lazio,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"15,5",15.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lazio,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"1,2",1.2,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,18.758,18758,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,5.960,5960,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,4.694,4694,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,1.510,1510,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"60,7",60.7,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"19,3",19.3,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"15,2",15.2,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Liguria,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"4,8",4.8,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,109.560,109560,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,61.815,61815,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,28.093,28093,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,9.822,9822,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"52,3",52.3,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"29,5",29.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"13,4",13.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Lombardia,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"4,8",4.8,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,37.492,37492,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,10.359,10359,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,4.802,4802,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,870,870,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"70,0",70.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"19,4",19.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"9,0",9.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Marche,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"1,6",1.6,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,2.149,2149,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,1.107,1107,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,1.028,1028,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,56,56,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"49,5",49.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"25,5",25.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"23,7",23.7,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Molise,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"1,3",1.3,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,62.543,62543,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,30.091,30091,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,18.090,18090,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,5.841,5841,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"53,7",53.7,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"25,8",25.8,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"15,5",15.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Piemonte,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"5,0",5.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,75.933,75933,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,49.886,49886,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,38.961,38961,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,4.014,4014,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"45,0",45.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"29,6",29.6,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"23,1",23.1,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Puglia,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"2,3",2.3,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,53.951,53951,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,23.618,23618,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,14.402,14402,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,1.745,1745,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"57,6",57.6,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"25,2",25.2,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"15,4",15.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sardegna,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"1,8",1.8,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,90.439,90439,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,54.581,54581,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,77.079,77079,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,10.006,10006,count,ok
