file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Lazio,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,66.251,66251,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Liguria,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,33.131,33131,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Liguria,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,1.034,1034,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Liguria,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,51,51,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Liguria,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,21.644,21644,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Liguria,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,10.402,10402,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Lombardia,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,274.825,274825,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Lombardia,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,3.928,3928,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Lombardia,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,405,405,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Lombardia,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,173.029,173029,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Lombardia,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,97.463,97463,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Marche,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,63.404,63404,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Marche,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,845,845,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Marche,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,96,96,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Marche,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,39.273,39273,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Marche,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,23.190,23190,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Molise,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,6.379,6379,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Molise,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,638,638,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Molise,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,34,34,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Molise,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,2.125,2125,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Molise,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,3.582,3582,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Piemonte,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,129.230,129230,count,ok
