report_id,data_riferimento,tavola,dimensione,etichetta,variabile,percorso,unita_misura,valore
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,c07_form_incl_dig,NA,valore_assoluto,669
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,c11_form_no_dig,NA,valore_assoluto,1463
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,c12_form_spec_dig,NA,valore_assoluto,1654
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,lep_h,NA,valore_assoluto,3680
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,lep_j,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,lep_o,NA,valore_assoluto,57
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,tirocinio_co,NA,valore_assoluto,5820
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,con_pol_o_tiroc,NA,valore_assoluto,24423
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Marche,con_pol_o_tiroc_pc,NA,percentuale,34.1
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,raggiunti,NA,valore_assoluto,6651
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,con_politica,NA,valore_assoluto,906
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,con_politica_pc,NA,percentuale,13.6
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,lep_e,NA,valore_assoluto,537
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,lep_f1,NA,valore_assoluto,1
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,lep_f2,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,c07_form_incl_dig,NA,valore_assoluto,319
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,c11_form_no_dig,NA,valore_assoluto,63
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,c12_form_spec_dig,NA,valore_assoluto,39
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,lep_h,NA,valore_assoluto,419
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,lep_j,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,lep_o,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,tirocinio_co,NA,valore_assoluto,404
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,con_pol_o_tiroc,NA,valore_assoluto,1310
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Molise,con_pol_o_tiroc_pc,NA,percentuale,19.7
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,raggiunti,NA,valore_assoluto,155262
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,con_politica,NA,valore_assoluto,95812
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,con_politica_pc,NA,percentuale,61.7
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,lep_e,NA,valore_assoluto,89668
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,lep_f1,NA,valore_assoluto,36986
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,lep_f2,NA,valore_assoluto,9776
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,c07_form_incl_dig,NA,valore_assoluto,22035
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,c11_form_no_dig,NA,valore_assoluto,2560
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,c12_form_spec_dig,NA,valore_assoluto,5053
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,lep_h,NA,valore_assoluto,28301
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,lep_j,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,lep_o,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,tirocinio_co,NA,valore_assoluto,13552
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,con_pol_o_tiroc,NA,valore_assoluto,98899
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Piemonte,con_pol_o_tiroc_pc,NA,percentuale,63.7
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,raggiunti,NA,valore_assoluto,222330
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,con_politica,NA,valore_assoluto,52678
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,con_politica_pc,NA,percentuale,23.7
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,lep_e,NA,valore_assoluto,13145
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,lep_f1,NA,valore_assoluto,44362
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,lep_f2,NA,valore_assoluto,262
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,c07_form_incl_dig,NA,valore_assoluto,25
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,c11_form_no_dig,NA,valore_assoluto,4
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,c12_form_spec_dig,NA,valore_assoluto,1850
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,lep_h,NA,valore_assoluto,1877
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,lep_j,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,lep_o,NA,valore_assoluto,52
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,tirocinio_co,NA,valore_assoluto,10683
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,con_pol_o_tiroc,NA,valore_assoluto,62050
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Puglia,con_pol_o_tiroc_pc,NA,percentuale,27.9
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,raggiunti,NA,valore_assoluto,118973
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,con_politica,NA,valore_assoluto,81552
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,con_politica_pc,NA,percentuale,68.5
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,lep_e,NA,valore_assoluto,80696
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,lep_f1,NA,valore_assoluto,27124
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,lep_f2,NA,valore_assoluto,499
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,c07_form_incl_dig,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,c11_form_no_dig,NA,valore_assoluto,3012
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,c12_form_spec_dig,NA,valore_assoluto,1757
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,lep_h,NA,valore_assoluto,4623
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,lep_j,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,lep_o,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,tirocinio_co,NA,valore_assoluto,6363
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,con_pol_o_tiroc,NA,valore_assoluto,83951
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sardegna,con_pol_o_tiroc_pc,NA,percentuale,70.6
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,raggiunti,NA,valore_assoluto,319488
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,con_politica,NA,valore_assoluto,60702
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,con_politica_pc,NA,percentuale,19
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,lep_e,NA,valore_assoluto,57785
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,lep_f1,NA,valore_assoluto,2671
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,lep_f2,NA,valore_assoluto,4
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,c07_form_incl_dig,NA,valore_assoluto,1120
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,c11_form_no_dig,NA,valore_assoluto,412
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,c12_form_spec_dig,NA,valore_assoluto,28
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,lep_h,NA,valore_assoluto,1555
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,lep_j,NA,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,lep_o,NA,valore_assoluto,50
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,tirocinio_co,NA,valore_assoluto,11003
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,con_pol_o_tiroc,NA,valore_assoluto,71758
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Sicilia,con_pol_o_tiroc_pc,NA,percentuale,22.5
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,raggiunti,NA,valore_assoluto,162797
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,con_politica,NA,valore_assoluto,141621
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,con_politica_pc,NA,percentuale,87
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,lep_e,NA,valore_assoluto,130700
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,lep_f1,NA,valore_assoluto,89035
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,lep_f2,NA,valore_assoluto,3836
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,c07_form_incl_dig,NA,valore_assoluto,13598
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,c11_form_no_dig,NA,valore_assoluto,6980
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,c12_form_spec_dig,NA,valore_assoluto,4890
INAPP_Focus-GOL_1-2025,2024-06-30,2.1,regione,Toscana,lep_h,NA,valore_assoluto,23690
