report_id,data_riferimento,tavola,dimensione,etichetta,variabile,percorso,unita_misura,valore
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Basilicata,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,22
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Basilicata,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,37.4
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Basilicata,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Basilicata,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,7733
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,2588
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,480
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,621
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,67.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,22.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,4.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,5.4
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Bolzano,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,44368
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,26402
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,32738
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,2731
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,41.8
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,24.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,30.8
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,2.6
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Calabria,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,119229
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,88545
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,130911
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,12528
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,465
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,33.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,25.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,37.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,3.6
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Campania,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0.1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,112151
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,36912
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,14260
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,10626
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,64.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,21.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,8.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,6.1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Emilia-Romagna,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,44039
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,18657
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,6396
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,1895
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,113
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,61.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,26.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,2.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Friuli-Venezia Giulia,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,108870
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,37257
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,31448
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,1765
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,4
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,60.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,20.8
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,17.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lazio,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,26807
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,7138
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,6598
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,2106
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,62.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,16.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,15.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,4.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Liguria,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,153649
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,90287
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,40130
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,13300
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,14
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,51.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,30.4
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,13.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,4.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Lombardia,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,53199
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,14126
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,6812
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,1252
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,70.6
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,18.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,1.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Marche,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,2532
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,1810
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,2364
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,65
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,115
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,36.8
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,26.3
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,34.3
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,0.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Molise,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,1.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,85184
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,40358
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,25095
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,11313
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,52.6
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,24.9
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,15.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Piemonte,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,95623
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,69932
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,57203
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,5070
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,42
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,30.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,25.1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,2.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Puglia,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,70421
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,31660
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,20618
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,2449
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,94
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,56.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,25.3
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,16.5
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sardegna,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0.1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,129510
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,78414
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,111462
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,11389
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,722
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,39.1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,23.7
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,33.6
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,3.4
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Sicilia,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,114197
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,37306
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,16887
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,7193
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,65
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,21.2
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,9.6
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,4.1
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,Toscana,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Trento,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,10452
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Trento,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,4486
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Trento,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,956
INAPP_Focus-GOL_1-2025,2024-06-30,1.2,regione,P.A. Trento,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,1227
