regione;anno;trimestre;trimestre_roman;flusso;rapporti;lavoratori;media;file_origine
Veneto;2018;1;I;cessazioni;141423.0;119063.0;1.1877997362740733;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2018;2;II;avviamenti;73097.0;57276.0;1.2762238983169216;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2018;2;II;cessazioni;59059.0;44839.0;1.3171346372577444;Allegato-IV-Trimestre-2022.xlsx
Basilicata;2018;2;II;avviamenti;50090.0;34591.0;1.448064525454598;Allegato-IV-Trimestre-2022.xlsx
Basilicata;2018;2;II;cessazioni;44491.0;31197.0;1.4261307176972144;Allegato-IV-Trimestre-2022.xlsx
Bolzano/Bolzen;2018;2;II;avviamenti;47510.0;42768.0;1.110877291432847;Allegato-IV-Trimestre-2022.xlsx
Bolzano/Bolzen;2018;2;II;cessazioni;38928.0;35454.0;1.0979861228634287;Allegato-IV-Trimestre-2022.xlsx
Calabria;2018;2;II;avviamenti;92286.0;76452.0;1.207110343745095;Allegato-IV-Trimestre-2022.xlsx
Calabria;2018;2;II;cessazioni;71453.0;54639.0;1.3077289115833013;Allegato-IV-Trimestre-2022.xlsx
Campania;2018;2;II;avviamenti;238882.0;176931.0;1.350142145808253;Allegato-IV-Trimestre-2022.xlsx
Campania;2018;2;II;cessazioni;209900.0;147267.0;1.4253023420046582;Allegato-IV-Trimestre-2022.xlsx
Emilia Romagna;2018;2;II;avviamenti;263969.0;210997.0;1.2510557022137756;Allegato-IV-Trimestre-2022.xlsx
Emilia Romagna;2018;2;II;cessazioni;220879.0;175434.0;1.2590432869341177;Allegato-IV-Trimestre-2022.xlsx
Friuli Venezia Giulia;2018;2;II;avviamenti;46471.0;40242.0;1.1547885293971472;Allegato-IV-Trimestre-2022.xlsx
Friuli Venezia Giulia;2018;2;II;cessazioni;42104.0;36245.0;1.1616498827424473;Allegato-IV-Trimestre-2022.xlsx
Lazio;2018;2;II;avviamenti;444401.0;237708.0;1.8695247951267941;Allegato-IV-Trimestre-2022.xlsx
Lazio;2018;2;II;cessazioni;429103.0;222953.0;1.9246343399729988;Allegato-IV-Trimestre-2022.xlsx
Liguria;2018;2;II;avviamenti;70931.0;58260.0;1.2174905595605905;Allegato-IV-Trimestre-2022.xlsx
Liguria;2018;2;II;cessazioni;59303.0;48077.0;1.2335004263993177;Allegato-IV-Trimestre-2022.xlsx
Lombardia;2018;2;II;avviamenti;420551.0;318523.0;1.3203159583452373;Allegato-IV-Trimestre-2022.xlsx
Lombardia;2018;2;II;cessazioni;410334.0;309738.0;1.324777715359433;Allegato-IV-Trimestre-2022.xlsx
Marche;2018;2;II;avviamenti;80597.0;63920.0;1.260904255319149;Allegato-IV-Trimestre-2022.xlsx
Marche;2018;2;II;cessazioni;66027.0;51492.0;1.2822768585411326;Allegato-IV-Trimestre-2022.xlsx
Molise;2018;2;II;avviamenti;12808.0;10090.0;1.2693756194251735;Allegato-IV-Trimestre-2022.xlsx
Molise;2018;2;II;cessazioni;10818.0;8211.0;1.3175009134088418;Allegato-IV-Trimestre-2022.xlsx
N.D. (c );2018;2;II;avviamenti;1126.0;1046.0;1.0764818355640535;Allegato-IV-Trimestre-2022.xlsx
N.D. (c );2018;2;II;cessazioni;1102.0;1006.0;1.095427435387674;Allegato-IV-Trimestre-2022.xlsx
Piemonte;2018;2;II;avviamenti;134270.0;113273.0;1.1853663273683932;Allegato-IV-Trimestre-2022.xlsx
Piemonte;2018;2;II;cessazioni;133258.0;112037.0;1.1894106411274847;Allegato-IV-Trimestre-2022.xlsx
Puglia;2018;2;II;avviamenti;351863.0;231752.0;1.5182738444544168;Allegato-IV-Trimestre-2022.xlsx
Puglia;2018;2;II;cessazioni;306287.0;195933.0;1.56322314260487;Allegato-IV-Trimestre-2022.xlsx
Sardegna;2018;2;II;avviamenti;105961.0;88195.0;1.201439990929191;Allegato-IV-Trimestre-2022.xlsx
Sardegna;2018;2;II;cessazioni;67394.0;52029.0;1.295316073728113;Allegato-IV-Trimestre-2022.xlsx
Sicilia;2018;2;II;avviamenti;223201.0;170284.0;1.3107573230602994;Allegato-IV-Trimestre-2022.xlsx
Sicilia;2018;2;II;cessazioni;197757.0;145162.0;1.3623193397721167;Allegato-IV-Trimestre-2022.xlsx
Toscana;2018;2;II;avviamenti;199595.0;159645.0;1.25024272604842;Allegato-IV-Trimestre-2022.xlsx
Toscana;2018;2;II;cessazioni;166428.0;130045.0;1.2797723864816026;Allegato-IV-Trimestre-2022.xlsx
Totale (d);2018;2;II;avviamenti;3161435.0;2297638.0;1.3759499973450997;Allegato-IV-Trimestre-2022.xlsx
Totale (d);2018;2;II;cessazioni;2792705.0;1973596.0;1.415033775909558;Allegato-IV-Trimestre-2022.xlsx
Trento;2018;2;II;avviamenti;39726.0;35081.0;1.132407856104444;Allegato-IV-Trimestre-2022.xlsx
Trento;2018;2;II;cessazioni;32253.0;28272.0;1.1408106960950763;Allegato-IV-Trimestre-2022.xlsx
Umbria;2018;2;II;avviamenti;36579.0;28152.0;1.2993393009377665;Allegato-IV-Trimestre-2022.xlsx
Umbria;2018;2;II;cessazioni;34242.0;25511.0;1.3422445219709145;Allegato-IV-Trimestre-2022.xlsx
Valle d’Aosta/Vallée d’Aoste;2018;2;II;avviamenti;8580.0;7208.0;1.1903440621531631;Allegato-IV-Trimestre-2022.xlsx
Valle d’Aosta/Vallée d’Aoste;2018;2;II;cessazioni;9593.0;8164.0;1.1750367466927976;Allegato-IV-Trimestre-2022.xlsx
Veneto;2018;2;II;avviamenti;218941.0;186123.0;1.1763242586891465;Allegato-IV-Trimestre-2022.xlsx
Veneto;2018;2;II;cessazioni;181992.0;152987.0;1.189591272461059;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2018;3;III;avviamenti;63973.0;53021.0;1.206559665038381;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2018;3;III;cessazioni;70153.0;59708.0;1.174934682119649;Allegato-IV-Trimestre-2022.xlsx
Basilicata;2018;3;III;avviamenti;37171.0;27903.0;1.3321506648030679;Allegato-IV-Trimestre-2022.xlsx
Basilicata;2018;3;III;cessazioni;37022.0;28039.0;1.3203751916972788;Allegato-IV-Trimestre-2022.xlsx
Bolzano/Bolzen;2018;3;III;avviamenti;57723.0;49988.0;1.1547371369128592;Allegato-IV-Trimestre-2022.xlsx
Bolzano/Bolzen;2018;3;III;cessazioni;47293.0;42368.0;1.1162433912386707;Allegato-IV-Trimestre-2022.xlsx
Calabria;2018;3;III;avviamenti;90003.0;80613.0;1.1164824532023372;Allegato-IV-Trimestre-2022.xlsx
Calabria;2018;3;III;cessazioni;83800.0;74226.0;1.1289844528871285;Allegato-IV-Trimestre-2022.xlsx
Campania;2018;3;III;avviamenti;210542.0;162882.0;1.2926044621259563;Allegato-IV-Trimestre-2022.xlsx
Campania;2018;3;III;cessazioni;212090.0;164766.0;1.2872194506148114;Allegato-IV-Trimestre-2022.xlsx
Emilia Romagna;2018;3;III;avviamenti;236440.0;201528.0;1.1732364733436544;Allegato-IV-Trimestre-2022.xlsx
Emilia Romagna;2018;3;III;cessazioni;255953.0;222089.0;1.1524794114071386;Allegato-IV-Trimestre-2022.xlsx
Friuli Venezia Giulia;2018;3;III;avviamenti;48253.0;42825.0;1.1267483946293053;Allegato-IV-Trimestre-2022.xlsx
Friuli Venezia Giulia;2018;3;III;cessazioni;50008.0;45605.0;1.096546431312356;Allegato-IV-Trimestre-2022.xlsx
Lazio;2018;3;III;avviamenti;376538.0;225704.0;1.6682823521071846;Allegato-IV-Trimestre-2022.xlsx
Lazio;2018;3;III;cessazioni;374941.0;228894.0;1.638055169641843;Allegato-IV-Trimestre-2022.xlsx
Liguria;2018;3;III;avviamenti;58018.0;49692.0;1.1675521210657651;Allegato-IV-Trimestre-2022.xlsx
Liguria;2018;3;III;cessazioni;67429.0;59121.0;1.140525363238105;Allegato-IV-Trimestre-2022.xlsx
Lombardia;2018;3;III;avviamenti;416529.0;337639.0;1.23365191817296;Allegato-IV-Trimestre-2022.xlsx
Lombardia;2018;3;III;cessazioni;390558.0;319282.0;1.2232383911401206;Allegato-IV-Trimestre-2022.xlsx
Marche;2018;3;III;avviamenti;69433.0;56651.0;1.2256270851353022;Allegato-IV-Trimestre-2022.xlsx
Marche;2018;3;III;cessazioni;79655.0;67143.0;1.1863485396839581;Allegato-IV-Trimestre-2022.xlsx
Molise;2018;3;III;avviamenti;13823.0;11238.0;1.2300231357892863;Allegato-IV-Trimestre-2022.xlsx
Molise;2018;3;III;cessazioni;13389.0;11056.0;1.2110166425470332;Allegato-IV-Trimestre-2022.xlsx
N.D. (c );2018;3;III;avviamenti;985.0;895.0;1.100558659217877;Allegato-IV-Trimestre-2022.xlsx
N.D. (c );2018;3;III;cessazioni;1070.0;991.0;1.0797174571140262;Allegato-IV-Trimestre-2022.xlsx
Piemonte;2018;3;III;avviamenti;153507.0;133184.0;1.1525934046131667;Allegato-IV-Trimestre-2022.xlsx
Piemonte;2018;3;III;cessazioni;135171.0;119783.0;1.128465642036015;Allegato-IV-Trimestre-2022.xlsx
Puglia;2018;3;III;avviamenti;315063.0;214728.0;1.4672655638761596;Allegato-IV-Trimestre-2022.xlsx
Puglia;2018;3;III;cessazioni;329410.0;228791.0;1.439785655904297;Allegato-IV-Trimestre-2022.xlsx
Sardegna;2018;3;III;avviamenti;72936.0;62406.0;1.1687337755985001;Allegato-IV-Trimestre-2022.xlsx
Sardegna;2018;3;III;cessazioni;94104.0;82219.0;1.1445529622106811;Allegato-IV-Trimestre-2022.xlsx
Sicilia;2018;3;III;avviamenti;207756.0;165549.0;1.2549517061413842;Allegato-IV-Trimestre-2022.xlsx
Sicilia;2018;3;III;cessazioni;199393.0;158155.0;1.2607442066327337;Allegato-IV-Trimestre-2022.xlsx
Toscana;2018;3;III;avviamenti;165759.0;138383.0;1.1978277678616593;Allegato-IV-Trimestre-2022.xlsx
Toscana;2018;3;III;cessazioni;178516.0;152702.0;1.1690482115492922;Allegato-IV-Trimestre-2022.xlsx
Totale (d);2018;3;III;avviamenti;2898555.0;2232982.0;1.2980646507674491;Allegato-IV-Trimestre-2022.xlsx
Totale (d);2018;3;III;cessazioni;2922234.0;2287929.0;1.277239809452129;Allegato-IV-Trimestre-2022.xlsx
Trento;2018;3;III;avviamenti;48256.0;43050.0;1.1209291521486644;Allegato-IV-Trimestre-2022.xlsx
Trento;2018;3;III;cessazioni;44922.0;41144.0;1.091823838226716;Allegato-IV-Trimestre-2022.xlsx
Umbria;2018;3;III;avviamenti;36783.0;29284.0;1.256078404589537;Allegato-IV-Trimestre-2022.xlsx
Umbria;2018;3;III;cessazioni;33670.0;27224.0;1.2367763737878343;Allegato-IV-Trimestre-2022.xlsx
Valle d’Aosta/Vallée d’Aoste;2018;3;III;avviamenti;7544.0;6404.0;1.1780137414116176;Allegato-IV-Trimestre-2022.xlsx
Valle d’Aosta/Vallée d’Aoste;2018;3;III;cessazioni;8717.0;7699.0;1.1322249642810756;Allegato-IV-Trimestre-2022.xlsx
Veneto;2018;3;III;avviamenti;211520.0;184640.0;1.1455805892547661;Allegato-IV-Trimestre-2022.xlsx
Veneto;2018;3;III;cessazioni;214970.0;190537.0;1.1282323118344468;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2018;4;IV;avviamenti;56229.0;44850.0;1.2537123745819398;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2018;4;IV;cessazioni;72268.0;59820.0;1.208090939485122;Allegato-IV-Trimestre-2022.xlsx
Basilicata;2018;4;IV;avviamenti;28213.0;21298.0;1.3246783735562024;Allegato-IV-Trimestre-2022.xlsx
Basilicata;2018;4;IV;cessazioni;48882.0;39015.0;1.2529027297193387;Allegato-IV-Trimestre-2022.xlsx
Bolzano/Bolzen;2018;4;IV;avviamenti;46347.0;42702.0;1.085358999578474;Allegato-IV-Trimestre-2022.xlsx
Bolzano/Bolzen;2018;4;IV;cessazioni;62156.0;55481.0;1.1203114579766047;Allegato-IV-Trimestre-2022.xlsx
Calabria;2018;4;IV;avviamenti;84137.0;67790.0;1.2411417613217288;Allegato-IV-Trimestre-2022.xlsx
Calabria;2018;4;IV;cessazioni;137971.0;121109.0;1.1392299498798604;Allegato-IV-Trimestre-2022.xlsx
Campania;2018;4;IV;avviamenti;206318.0;153614.0;1.3430937284362103;Allegato-IV-Trimestre-2022.xlsx
Campania;2018;4;IV;cessazioni;263471.0;210007.0;1.2545819901241386;Allegato-IV-Trimestre-2022.xlsx
Emilia Romagna;2018;4;IV;avviamenti;196163.0;157115.0;1.2485313305540529;Allegato-IV-Trimestre-2022.xlsx
Emilia Romagna;2018;4;IV;cessazioni;261490.0;214715.0;1.217846913350255;Allegato-IV-Trimestre-2022.xlsx
Friuli Venezia Giulia;2018;4;IV;avviamenti;44686.0;37562.0;1.189659762525957;Allegato-IV-Trimestre-2022.xlsx
Friuli Venezia Giulia;2018;4;IV;cessazioni;51304.0;44740.0;1.146714349575324;Allegato-IV-Trimestre-2022.xlsx
Lazio;2018;4;IV;avviamenti;432245.0;228990.0;1.8876151797021703;Allegato-IV-Trimestre-2022.xlsx
Lazio;2018;4;IV;cessazioni;465314.0;260163.0;1.7885479487859535;Allegato-IV-Trimestre-2022.xlsx
Liguria;2018;4;IV;avviamenti;54743.0;45571.0;1.2012683504860546;Allegato-IV-Trimestre-2022.xlsx
Liguria;2018;4;IV;cessazioni;63604.0;55299.0;1.1501835476229227;Allegato-IV-Trimestre-2022.xlsx
Lombardia;2018;4;IV;avviamenti;431276.0;324914.0;1.3273543152957399;Allegato-IV-Trimestre-2022.xlsx
Lombardia;2018;4;IV;cessazioni;466074.0;359390.0;1.2968474359331088;Allegato-IV-Trimestre-2022.xlsx
Marche;2018;4;IV;avviamenti;60857.0;48590.0;1.2524593537764972;Allegato-IV-Trimestre-2022.xlsx
Marche;2018;4;IV;cessazioni;72221.0;59639.0;1.2109693321484263;Allegato-IV-Trimestre-2022.xlsx
Molise;2018;4;IV;avviamenti;10223.0;8278.0;1.2349601352983812;Allegato-IV-Trimestre-2022.xlsx
Molise;2018;4;IV;cessazioni;14623.0;12226.0;1.1960575822018649;Allegato-IV-Trimestre-2022.xlsx
N.D. (c );2018;4;IV;avviamenti;1005.0;891.0;1.127946127946128;Allegato-IV-Trimestre-2022.xlsx
N.D. (c );2018;4;IV;cessazioni;1359.0;1231.0;1.1039805036555645;Allegato-IV-Trimestre-2022.xlsx
Piemonte;2018;4;IV;avviamenti;138974.0;117293.0;1.1848447903966988;Allegato-IV-Trimestre-2022.xlsx
Piemonte;2018;4;IV;cessazioni;166794.0;143066.0;1.1658535221506159;Allegato-IV-Trimestre-2022.xlsx
Puglia;2018;4;IV;avviamenti;241088.0;172153.0;1.4004286884341255;Allegato-IV-Trimestre-2022.xlsx
Puglia;2018;4;IV;cessazioni;354934.0;256503.0;1.3837421004822557;Allegato-IV-Trimestre-2022.xlsx
Sardegna;2018;4;IV;avviamenti;61075.0;47040.0;1.2983630952380953;Allegato-IV-Trimestre-2022.xlsx
Sardegna;2018;4;IV;cessazioni;84784.0;70561.0;1.2015702725301511;Allegato-IV-Trimestre-2022.xlsx
Sicilia;2018;4;IV;avviamenti;187403.0;143147.0;1.3091647048139325;Allegato-IV-Trimestre-2022.xlsx
Sicilia;2018;4;IV;cessazioni;286458.0;236102.0;1.2132807007140982;Allegato-IV-Trimestre-2022.xlsx
Toscana;2018;4;IV;avviamenti;160835.0;127526.0;1.2611937957749793;Allegato-IV-Trimestre-2022.xlsx
Toscana;2018;4;IV;cessazioni;202071.0;166585.0;1.2130203799861932;Allegato-IV-Trimestre-2022.xlsx
Totale (d);2018;4;IV;avviamenti;2703149.0;1965690.0;1.3751654635268022;Allegato-IV-Trimestre-2022.xlsx
Totale (d);2018;4;IV;cessazioni;3387524.0;2577006.0;1.314519252186452;Allegato-IV-Trimestre-2022.xlsx
Trento;2018;4;IV;avviamenti;37573.0;33331.0;1.1272689088236176;Allegato-IV-Trimestre-2022.xlsx
Trento;2018;4;IV;cessazioni;42178.0;37909.0;1.1126117808435991;Allegato-IV-Trimestre-2022.xlsx
Umbria;2018;4;IV;avviamenti;34883.0;26269.0;1.327915032928547;Allegato-IV-Trimestre-2022.xlsx
Umbria;2018;4;IV;cessazioni;45623.0;35957.0;1.2688210918597214;Allegato-IV-Trimestre-2022.xlsx
Valle d’Aosta/Vallée d’Aoste;2018;4;IV;avviamenti;10864.0;9314.0;1.1664161477345931;Allegato-IV-Trimestre-2022.xlsx
Valle d’Aosta/Vallée d’Aoste;2018;4;IV;cessazioni;7165.0;5946.0;1.205011772620249;Allegato-IV-Trimestre-2022.xlsx
Veneto;2018;4;IV;avviamenti;178012.0;151068.0;1.1783567664892631;Allegato-IV-Trimestre-2022.xlsx
Veneto;2018;4;IV;cessazioni;216780.0;188660.0;1.1490512032227287;Allegato-IV-Trimestre-2022.xlsx
Abruzzo;2019;1;I;avviamenti;57558.0;46646.0;1.2339321699609826;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;1;I;cessazioni;42293.0;33097.0;1.2778499561893828;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;1;I;avviamenti;40050.0;30928.0;1.294943093636834;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;1;I;cessazioni;22647.0;16896.0;1.3403764204545454;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;1;I;avviamenti;29701.0;27115.0;1.0953715655541214;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;1;I;cessazioni;33053.0;30720.0;1.0759440104166667;allegato-iv-trimestre-2023.xlsx
Calabria;2019;1;I;avviamenti;85464.0;69565.0;1.2285488392151225;allegato-iv-trimestre-2023.xlsx
Calabria;2019;1;I;cessazioni;57973.0;44676.0;1.2976318381233771;allegato-iv-trimestre-2023.xlsx
Campania;2019;1;I;avviamenti;221418.0;172208.0;1.2857590820403233;allegato-iv-trimestre-2023.xlsx
Campania;2019;1;I;cessazioni;159166.0;115339.0;1.379984220428476;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;1;I;avviamenti;250285.0;204831.0;1.2219097695173093;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;1;I;cessazioni;160806.0;126513.0;1.2710630528088023;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;1;I;avviamenti;47375.0;41168.0;1.1507724446171783;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;1;I;cessazioni;32639.0;27702.0;1.178218179192838;allegato-iv-trimestre-2023.xlsx
Lazio;2019;1;I;avviamenti;400251.0;234619.0;1.705961580264173;allegato-iv-trimestre-2023.xlsx
Lazio;2019;1;I;cessazioni;334869.0;179809.0;1.862359503695588;allegato-iv-trimestre-2023.xlsx
Liguria;2019;1;I;avviamenti;57823.0;49617.0;1.1653868633734406;allegato-iv-trimestre-2023.xlsx
Liguria;2019;1;I;cessazioni;44337.0;37614.0;1.178736640612538;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;1;I;avviamenti;450982.0;348508.0;1.2940362918498285;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;1;I;cessazioni;344306.0;257478.0;1.3372249279550097;allegato-iv-trimestre-2023.xlsx
Marche;2019;1;I;avviamenti;65784.0;54342.0;1.2105553715358286;allegato-iv-trimestre-2023.xlsx
Marche;2019;1;I;cessazioni;45923.0;36710.0;1.2509670389539636;allegato-iv-trimestre-2023.xlsx
Molise;2019;1;I;avviamenti;11223.0;9092.0;1.234381874175099;allegato-iv-trimestre-2023.xlsx
Molise;2019;1;I;cessazioni;8172.0;6415.0;1.2738893219017926;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;1;I;avviamenti;1064.0;989.0;1.075834175935288;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;1;I;cessazioni;959.0;899.0;1.0667408231368187;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;1;I;avviamenti;147507.0;124788.0;1.1820607750745264;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;1;I;cessazioni;109374.0;91336.0;1.1974905842165193;allegato-iv-trimestre-2023.xlsx
Puglia;2019;1;I;avviamenti;277783.0;200991.0;1.3820668587150668;allegato-iv-trimestre-2023.xlsx
Puglia;2019;1;I;cessazioni;180480.0;123320.0;1.463509568602011;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;1;I;avviamenti;64430.0;50880.0;1.266312893081761;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;1;I;cessazioni;46037.0;34395.0;1.3384794301497311;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;1;I;avviamenti;206966.0;163607.0;1.265019222893886;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;1;I;cessazioni;131558.0;93084.0;1.413325598384255;allegato-iv-trimestre-2023.xlsx
Toscana;2019;1;I;avviamenti;180666.0;145645.0;1.2404545298499776;allegato-iv-trimestre-2023.xlsx
Toscana;2019;1;I;cessazioni;128468.0;99302.0;1.2937100964733843;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;1;I;avviamenti;2871775.0;2166838.0;1.3253298123809902;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;1;I;cessazioni;2094378.0;1501017.0;1.3953059825438352;allegato-iv-trimestre-2023.xlsx
Trento;2019;1;I;avviamenti;25404.0;21840.0;1.1631868131868133;allegato-iv-trimestre-2023.xlsx
Trento;2019;1;I;cessazioni;29517.0;25873.0;1.140841804197426;allegato-iv-trimestre-2023.xlsx
Umbria;2019;1;I;avviamenti;39376.0;31103.0;1.2659872038067068;allegato-iv-trimestre-2023.xlsx
Umbria;2019;1;I;cessazioni;27540.0;20591.0;1.3374775387305133;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;1;I;avviamenti;6388.0;4530.0;1.4101545253863135;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;1;I;cessazioni;6964.0;5072.0;1.3730283911671923;allegato-iv-trimestre-2023.xlsx
Veneto;2019;1;I;avviamenti;204277.0;174332.0;1.171769956175573;allegato-iv-trimestre-2023.xlsx
Veneto;2019;1;I;cessazioni;147297.0;123350.0;1.1941386299148764;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;2;II;avviamenti;70722.0;56297.0;1.2562303497522072;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;2;II;cessazioni;57357.0;44156.0;1.2989627683666998;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;2;II;avviamenti;49161.0;34553.0;1.4227708158481174;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;2;II;cessazioni;43327.0;29060.0;1.490949759119064;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;2;II;avviamenti;51109.0;46191.0;1.1064709575458422;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;2;II;cessazioni;32789.0;29916.0;1.0960355662521728;allegato-iv-trimestre-2023.xlsx
Calabria;2019;2;II;avviamenti;92335.0;77133.0;1.1970881464483425;allegato-iv-trimestre-2023.xlsx
Calabria;2019;2;II;cessazioni;67631.0;51497.0;1.3132998038720702;allegato-iv-trimestre-2023.xlsx
Campania;2019;2;II;avviamenti;245364.0;180779.0;1.3572594161932525;allegato-iv-trimestre-2023.xlsx
Campania;2019;2;II;cessazioni;216022.0;149301.0;1.4468891701997977;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;2;II;avviamenti;269588.0;211931.0;1.2720555275065941;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;2;II;cessazioni;225371.0;178214.0;1.2646088410562581;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;2;II;avviamenti;49873.0;42550.0;1.1721034077555816;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;2;II;cessazioni;44989.0;37910.0;1.186731733051965;allegato-iv-trimestre-2023.xlsx
Lazio;2019;2;II;avviamenti;436201.0;232557.0;1.875673490800105;allegato-iv-trimestre-2023.xlsx
Lazio;2019;2;II;cessazioni;434040.0;228847.0;1.89663836537075;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;avviamenti;75504.0;62727.0;1.2036921899660433;allegato-iv-trimestre-2023.xlsx
Liguria;2019;2;II;cessazioni;60729.0;49736.0;1.221027022679749;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;avviamenti;429153.0;322187.0;1.3319997392818457;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;2;II;cessazioni;429983.0;321974.0;1.3354587637511104;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;avviamenti;78726.0;62787.0;1.2538582827655407;allegato-iv-trimestre-2023.xlsx
Marche;2019;2;II;cessazioni;65608.0;51343.0;1.277837290380383;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;avviamenti;12330.0;9599.0;1.2845088030003124;allegato-iv-trimestre-2023.xlsx
Molise;2019;2;II;cessazioni;10831.0;8190.0;1.3224664224664224;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;avviamenti;984.0;938.0;1.049040511727079;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;2;II;cessazioni;970.0;926.0;1.0475161987041037;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;avviamenti;137526.0;115571.0;1.1899698021129868;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;2;II;cessazioni;141413.0;118140.0;1.1969950905705096;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;avviamenti;334241.0;224726.0;1.4873267890675756;allegato-iv-trimestre-2023.xlsx
Puglia;2019;2;II;cessazioni;285462.0;186913.0;1.5272452959398222;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;avviamenti;110707.0;91398.0;1.2112628285082825;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;2;II;cessazioni;72385.0;55601.0;1.301865074369166;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;avviamenti;232689.0;178252.0;1.3053934878711038;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;2;II;cessazioni;200685.0;145927.0;1.3752424157284122;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;avviamenti;206911.0;165771.0;1.2481736853852603;allegato-iv-trimestre-2023.xlsx
Toscana;2019;2;II;cessazioni;171881.0;134674.0;1.2762745593061764;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;avviamenti;3194173.0;2325298.0;1.37366178442505;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;2;II;cessazioni;2822430.0;1992636.0;1.416430296351165;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;avviamenti;41388.0;36517.0;1.1333899279787496;allegato-iv-trimestre-2023.xlsx
Trento;2019;2;II;cessazioni;28134.0;24645.0;1.141570298234936;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;avviamenti;36916.0;28064.0;1.3154218928164196;allegato-iv-trimestre-2023.xlsx
Umbria;2019;2;II;cessazioni;35514.0;26268.0;1.3519872087711284;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;avviamenti;10291.0;7630.0;1.3487549148099607;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;2;II;cessazioni;10681.0;8016.0;1.3324600798403194;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;avviamenti;222454.0;189415.0;1.1744265237705567;allegato-iv-trimestre-2023.xlsx
Veneto;2019;2;II;cessazioni;186628.0;156367.0;1.1935254881144999;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;3;III;avviamenti;64704.0;53870.0;1.2011137924633377;allegato-iv-trimestre-2023.xlsx
